Store Number,City,State/Province,Country,Longitude,Latitude
13529-105327,Greenwood,IN,US,-86.12,39.63
13949-109207,Greenwood,IN,US,-86.16,39.61
25514-241210,Hammond,IN,US,-87.48,41.57
76221-90437,Highland,IN,US,-87.47,41.52
2760-77380,Indianapolis,IN,US,-86.26,39.85
19031-196084,Indianapolis,IN,US,-86.07,39.91
13618-97252,Indianapolis,IN,US,-86.2,39.86
75958-101096,Indianapolis,IN,US,-86.16,39.77
2429-15575,Indianapolis,IN,US,-86.16,39.77
20826-197705,Indianapolis,IN,US,-86.18,39.78
9951-99002,Indianapolis,IN,US,-86.04,39.8
16066-104518,Indianapolis,IN,US,-86.16,39.76
70340-139289,Indianapolis,IN,US,-86.27,39.73
72157-8810,Indianapolis,IN,US,-86.17,39.84
10154-93715,Indianapolis,IN,US,-86.08,39.7
22800-223906,Indianapolis,IN,US,-85.99,39.9
2360-99222,Indianapolis,IN,US,-86.11,39.91
10737-102277,Indianapolis,IN,US,-86.07,39.77
13344-106329,Indianapolis,IN,US,-86.04,39.93
2701-83423,Indianapolis,IN,US,-86.05,39.89
76927-129164,Indianapolis,IN,US,-86.12,39.87
10029-96532,Indianapolis,IN,US,-86.26,39.91
70328-139291,Indianapolis,IN,US,-86.27,39.73
13376-106188,Indianapolis,IN,US,-86.16,39.79
2538-33483,Indianapolis,IN,US,-86.18,39.91
2497-27287,Indianapolis,IN,US,-86.17,39.78
13445-106817,Indianapolis,IN,US,-86.1,39.67
75509-42039,Indianapolis,IN,US,-86.16,39.77
13443-106854,Indianapolis,IN,US,-86.16,39.85
2458-12290,Indianapolis,IN,US,-86.21,39.91
76171-90433,Indianapolis,IN,US,-86.28,39.82
75503-26520,Indianapolis,IN,US,-86.16,39.77
2759-87866,Indianapolis,IN,US,-86.15,39.68
75403-102990,Indianapolis,IN,US,-86.04,39.9
49727-265908,INDIANAPOLIS,IN,US,-86.26,39.8
2377-8328,Indianapolis,IN,US,-86.14,39.87
26356-74158,Indianapolis,IN,US,-86.21,39.91
8921-95320,Indianapolis,IN,US,-86.09,39.85
23620-229304,Indianapolis,IN,US,-86.09,39.9
28202-250116,Indianapolis,IN,US,-86.11,39.91
28023-248943,Indianapolis,IN,US,-86.14,39.91
8871-95046,Indianapolis,IN,US,-86,39.77
2544-233767,Indianapolis,IN,US,-86.27,39.88
73807-104062,Indianapolis,IN,US,-86.18,39.66
28267-244647,Indianapolis,IN,US,-86.08,39.69
76232-90432,Indianapolis,IN,US,-86.14,39.91
70327-139290,Indianapolis,IN,US,-86.27,39.73
7991-94494,Indianapolis,IN,US,-86.12,39.89
2828-204144,Indianapolis,IN,US,-86.14,39.91
28530-249948,Indianapolis,IN,US,-86.16,39.77
9561-96533,Indianapolis,IN,US,-86.16,39.93
26224-243744,Indianapolis,IN,US,-86.08,39.64
72642-32300,Indianapolis,IN,US,-86.08,39.67
28453-250037,Indianapolis,IN,US,-86.07,39.91
2393-13140,Indianapolis,IN,US,-86.05,39.91
16002-126631,Indianapolis,IN,US,-86.17,39.77
20739-202464,Indianapolis,IN,US,-86.2,39.81
2551-43380,Indianapolis,IN,US,-86.15,39.77
8733-93710,Indianapolis,IN,US,-86.29,39.78
13950-108407,Indianapolis,IN,US,-86.07,39.88
13973-108479,Kokomo,IN,US,-86.13,40.44
22766-223914,Lafayette,IN,US,-86.92,40.45
10073-99524,Lafayette,IN,US,-86.84,40.41
72172-22331,Lafayette,IN,US,-86.85,40.42
11794-104898,Lafayette,IN,US,-86.82,40.42
13755-140964,Lafayette,IN,US,-86.86,40.4
2725-86521,Lawrence,IN,US,-85.98,39.86
13974-108222,Lebanon,IN,US,-86.47,40.04
79322-95581,Logansport,IN,US,-86.33,40.76
9880-97259,Marion,IN,US,-85.67,40.53
9398-96527,Martinsville,IN,US,-86.44,39.41
2225-832,Merrillville,IN,US,-87.31,41.47
11723-104974,Merrillville,IN,US,-87.32,41.47
28545-250020,Merrillville,IN,US,-87.31,41.47
47495-146065,Merrillville,IN,US,-87.3,41.47
9708-97842,Michigan City,IN,US,-86.89,41.68
23846-232350,Mishawaka,IN,US,-86.19,41.72
79426-101483,Mishawaka,IN,US,-86.18,41.73
72974-70000,Mishawaka,IN,US,-86.11,41.67
28443-249916,Mishawaka,IN,US,-86.19,41.72
79472-103627,Mishawaka,IN,US,-86.18,41.59
9430-87860,Mishawaka,IN,US,-86.18,41.71
9434-96389,Muncie,IN,US,-85.42,40.19
9431-96718,Muncie,IN,US,-85.39,40.22
70301-133504,Muncie,IN,US,-85.41,40.2
25512-241215,Munster,IN,US,-87.51,41.55
76231-90431,Munster,IN,US,-87.51,41.57
73816-110026,Nappanee,IN,US,-85.98,41.44
19563-193164,New Albany,IN,US,-85.84,38.31
79287-99892,New Albany,IN,US,-85.84,38.31
8692-94219,Newburgh,IN,US,-87.39,37.98
2664-249268,Noblesville,IN,US,-86,40.04
10373-100374,Noblesville,IN,US,-86.03,40.05
24033-211304,Notre Dame,IN,US,-86.24,41.69
75134-67140,Notre Dame,IN,US,-86.24,41.7
2656-66520,Plainfield,IN,US,-86.36,39.72
72933-95737,Plymouth,IN,US,-86.3,41.35
2728-85660,Portage,IN,US,-87.18,41.58
25513-241212,Portage,IN,US,-87.18,41.55
14236-115467,Portage,IN,US,-87.17,41.61
13471-106334,Richmond,IN,US,-84.85,39.83
26217-243745,Rochester,IN,US,-86.22,41.05
2423-17334,Schereville,IN,US,-87.47,41.52
13249-105710,Shelbyville,IN,US,-85.74,39.53
17896-177048,South Bend,IN,US,-86.25,41.68
11355-104291,South Bend,IN,US,-86.25,41.72
9758-92990,South Bend,IN,US,-86.23,41.63
76233-90439,South Bend,IN,US,-86.23,41.63
72702-29515,SOUTH BEND,IN,US,-86.22,41.7
72753-69160,South Bend,IN,US,-86.24,41.63
2931-87843,South Bend,IN,US,-86.22,41.7
11356-103638,St John,IN,US,-87.47,41.44
76479-98268,St John,IN,US,-87.47,41.44
13952-108223,Terre Haute,IN,US,-87.41,39.41
11505-104425,Terre Haute,IN,US,-87.38,39.47
2727-87505,Terre Haute,IN,US,-87.41,39.43
13530-107406,Valaparaiso,IN,US,-87.09,41.46
2732-85185,Valparaiso,IN,US,-87.03,41.47
22804-223908,Warsaw,IN,US,-85.83,41.24
12764-152244,Warsaw,IN,US,-85.82,41.25
75248-43440,West Lafayette,IN,US,-86.91,40.42
2856-87862,West Lafayette,IN,US,-86.92,40.45
2478-25967,West Lafayette,IN,US,-86.9,40.42
23354-177049,West Lafayette,IN,US,-86.92,40.42
47760-246426,Westfield,IN,US,-86.11,40.04
11506-104428,Westfield,IN,US,-86.16,40.02
28022-237246,Westfield,IN,US,-86.16,40.02
2738-82220,Whitestown,IN,US,-86.35,39.95
13345-106327,Zionsville,IN,US,-86.28,39.95
18204-136644,Andover,KS,US,-97.13,37.7
75181-86340,Colby,KS,US,-101.06,39.36
76978-136645,Derby,KS,US,-97.24,37.72
19552-191324,Derby,KS,US,-97.24,37.57
8762-93708,Emporia,KS,US,-96.22,38.42
75484-108144,Fort Leavenworth,KS,US,-94.92,39.36
70306-111405,Ft. Riley,KS,US,-96.79,39.08
76376-96943,Garden City,KS,US,-100.84,37.98
15945-162844,Hays,KS,US,-99.34,38.87
29012-251545,Hays,KS,US,-99.32,38.88
19880-197704,Hutchinson,KS,US,-97.92,38.11
8610-93709,Hutchinson,KS,US,-97.9,38.07
19226-192745,Junction City,KS,US,-96.82,39.02
23752-203465,Kansas City,KS,US,-94.76,39.12
20830-207104,Kansas City,KS,US,-94.83,39.13
76725-102051,Kansas City,KS,US,-94.83,39.13
72838-92967,Lawrence,KS,US,-95.25,38.94
18519-174524,Lawrence,KS,US,-95.3,38.97
3076-105028,Lawrence,KS,US,-95.3,38.97
72601-22921,Lawrence,KS,US,-95.26,38.93
17621-176885,Lawrence,KS,US,-95.24,38.95
2612-48761,Lawrence,KS,US,-95.24,38.97
72839-74160,Lawrence,KS,US,-95.27,38.97
23320-228604,Lawrence,KS,US,-95.29,38.97
73716-110424,Leavenworth,KS,US,-94.91,39.3
10740-102034,Leawood,KS,US,-94.64,38.88
72958-74459,Leawood,KS,US,-94.64,38.92
2436-16914,Lenexa,KS,US,-94.74,38.97
72957-94025,Manhattan,KS,US,-96.56,39.18
11752-104923,Manhattan,KS,US,-96.58,39.19
15959-149384,Manhattan,KS,US,-96.61,39.19
72895-88905,Merriam,KS,US,-94.69,39.02
3992-147374,Mission,KS,US,-94.67,39.02
23135-217344,Mission,KS,US,-94.66,39.02
17949-185264,Olathe,KS,US,-94.82,38.85
2331-3918,Olathe,KS,US,-94.76,38.88
13953-109705,Olathe,KS,US,-94.78,38.91
72606-22925,Olathe,KS,US,-94.76,38.91
22360-217606,Olathe,KS,US,-94.76,38.85
9649-97360,Olathe,KS,US,-94.76,38.91
79356-98538,Olathe,KS,US,-94.78,38.84
11626-104407,Olathe,KS,US,-94.76,38.86
48053-251185,Ottawa,KS,US,-95.27,38.59
13646-107504,Overland Park,KS,US,-94.69,38.9
2446-14471,Overland Park,KS,US,-94.7,38.93
17992-174545,Overland Park,KS,US,-94.63,38.96
2553-36639,Overland Park,KS,US,-94.7,38.91
76438-88901,Overland Park,KS,US,-94.72,38.95
11627-105324,Overland Park,KS,US,-94.67,38.97
79307-100177,Overland Park,KS,US,-94.73,38.93
25534-241229,Overland Park,KS,US,-94.72,38.89
75848-100198,Overland Park,KS,US,-94.67,38.93
9268-95554,Overland Park,KS,US,-94.67,38.85
20346-191384,Overland Park,KS,US,-94.7,38.99
2313-244944,Overland Park,KS,US,-94.66,38.91
72607-22926,Overland Park,KS,US,-94.67,38.91
17698-185245,Overland Park,KS,US,-94.68,38.85
28514-249806,OVERLAND PARK,KS,US,-94.72,38.95
9761-97877,Pittsburg,KS,US,-94.7,37.44
28054-247306,Prairie Village,KS,US,-94.63,38.98
2292-196087,Prairie Village,KS,US,-94.63,39
16950-171425,Salina,KS,US,-97.61,38.87
19806-191305,Salina,KS,US,-97.61,38.8
17115-103629,Salina,KS,US,-97.61,38.8
21380-208192,Shawnee,KS,US,-94.73,39.02
10828-107779,Shawnee,KS,US,-94.84,39.01
2418-16114,Shawnee,KS,US,-94.72,38.99
79288-74462,Shawnee Mission,KS,US,-94.76,38.97
72609-22928,Shawnee Mission,KS,US,-94.77,39.01
16913-176884,Topeka,KS,US,-95.73,39.05
79493-102011,Topeka,KS,US,-95.78,39.01
8125-95765,Topeka,KS,US,-95.76,39.04
28176-249972,Topeka,KS,US,-95.76,39.01
21466-212187,Topeka,KS,US,-95.74,39.03
79352-103144,Wichita,KS,US,-97.24,37.72
2762-87840,Wichita,KS,US,-97.35,37.65
2857-86161,Wichita,KS,US,-97.24,37.74
79494-100687,Wichita,KS,US,-97.48,37.68
2675-73422,Wichita,KS,US,-97.24,37.69
73727-74237,Wichita,KS,US,-97.46,37.72
76277-95576,Wichita,KS,US,-97.43,37.68
2898-87841,Wichita,KS,US,-97.24,37.66
2761-84821,Wichita,KS,US,-97.36,37.72
47797-252814,Wichita,KS,US,-97.35,37.64
2674-72480,Wichita,KS,US,-97.46,37.72
76253-95075,Wichita,KS,US,-97.21,37.72
72835-74244,Wichita,KS,US,-97.25,37.69
72581-101486,Wichita,KS,US,-97.46,37.69
72543-103000,Wichita,KS,US,-97.26,37.75
2899-91981,Wichita,KS,US,-97.39,37.67
23874-231945,Wichita,KS,US,-97.45,37.69
76254-94975,Wichita,KS,US,-97.46,37.73
27219-245234,Wichita,KS,US,-97.33,37.61
27512-246895,Witchita,KS,US,-97.25,37.68
11795-104594,Ashland,KY,US,-82.64,38.48
24578-237274,Bardstown,KY,US,-85.47,37.83
13758-108076,Bowling Green,KY,US,-86.47,36.96
48055-259284,Bowling Green,KY,US,-86.44,37
15957-157366,Bowling Green,KY,US,-86.46,36.99
2707-82844,Bowling Green,KY,US,-86.42,36.95
26004-237601,Bowling Green,KY,US,-86.43,37
73848-115914,Burlington,KY,US,-84.69,39.02
73954-113248,Cold Spring,KY,US,-84.42,39.01
75147-63539,Covington,KY,US,-84.51,39.09
9562-96854,Crestview Hills,KY,US,-84.58,39.02
11796-104930,Crestwood,KY,US,-85.49,38.34
25990-237278,Elizabethtown,KY,US,-85.84,37.71
11509-104540,Florence,KY,US,-84.65,38.99
27529-244986,Florence,KY,US,-84.63,39.02
18836-184386,Florence,KY,US,-84.65,39
75339-99176,Fort Campbell,KY,US,-87.47,36.67
15864-136345,FORT CAMPBELL,KY,US,-87.45,36.63
3568-106014,Fort Knox,KY,US,-85.95,37.88
7138-150405,Fort Mitchell,KY,US,-84.55,39.05
13975-108056,Frankfort,KY,US,-84.81,38.18
2763-90100,Frankfort,KY,US,-84.9,38.17
73788-113224,Frankfort,KY,US,-84.83,38.2
11180-103551,Georgetown,KY,US,-84.53,38.23
27004-244645,Georgetown,KY,US,-84.56,38.22
17518-181245,Hebron,KY,US,-84.71,39.08
70378-135769,Hebron,KY,US,-84.7,39.07
25227-239407,Hebron,KY,US,-84.66,39.06
75652-92420,Hebron,KY,US,-84.66,39.06
72365-5714,Hebron,KY,US,-84.66,39.05
75308-100101,Highland Heights,KY,US,-84.47,39.03
9522-97260,Hopkinsville,KY,US,-87.47,36.83
19635-188804,Independence,KY,US,-84.55,38.93
2633-61900,Jeffersontown,KY,US,-85.59,38.21
16953-162164,Jeffersontown,KY,US,-85.54,38.22
23305-228830,LaGrange,KY,US,-85.36,38.38
10829-102266,Lexington,KY,US,-84.53,37.99
20623-206345,Lexington,KY,US,-84.42,38.02
23877-219265,Lexington,KY,US,-84.49,38.03
28807-251286,Lexington,KY,US,-84.53,37.99
27458-246958,Lexington,KY,US,-84.5,37.98
25978-237277,Lexington,KY,US,-84.48,38
8734-94247,Lexington,KY,US,-84.42,38.02
10075-99171,Lexington,KY,US,-84.55,37.98
2608-61482,Lexington,KY,US,-84.5,38.05
70313-101478,Lexington,KY,US,-84.44,38
75352-100685,Lexington,KY,US,-84.5,38.03
2687-79263,Lexington,KY,US,-84.49,38.03
75127-50319,Lexington,KY,US,-84.5,38.04
7931-95175,Lexington,KY,US,-84.45,38.01
28270-248851,Lexington,KY,US,-84.53,38.07
14259-115126,Lexington,KY,US,-84.42,38.04
3507-143245,Lexington,KY,US,-84.56,38.02
75184-78280,Lexington,KY,US,-84.51,38.03
10689-101735,Lexington,KY,US,-84.55,38.05
10374-99996,Lexington,KY,US,-84.52,38
9983-99173,Lexington,KY,US,-84.51,38.04
13976-108075,London,KY,US,-84.1,37.11
76338-95740,Louisville,KY,US,-85.56,38.3
28535-249909,Louisville,KY,US,-85.61,38.25
49334-250248,LOUISVILLE,KY,US,-85.63,38.28
10559-101595,Louisville,KY,US,-85.66,38.25
48711-263106,Louisville,KY,US,-85.76,38.22
48839-263350,Louisville,KY,US,-85.75,38.25
29013-248850,Louisville,KY,US,-85.83,38.17
2561-34239,Louisville,KY,US,-85.63,38.25
75811-91587,Louisville,KY,US,-85.75,38.25
79277-97100,Louisville,KY,US,-85.57,38.29
11510-105261,Louisville,KY,US,-85.58,38.23
10637-101450,Louisville,KY,US,-85.62,38.25
2466-21741,Louisville,KY,US,-85.61,38.25
2562-39140,Louisville,KY,US,-85.58,38.31
75768-93563,Louisville,KY,US,-85.76,38.25
10454-100813,Louisville,KY,US,-85.67,38.14
20789-208084,Louisville,KY,US,-85.67,38.2
10509-101064,Louisville,KY,US,-85.84,38.15
2472-17834,Louisville,KY,US,-85.55,38.24
11181-100305,Louisville,KY,US,-85.76,38.2
2487-17855,Louisville,KY,US,-85.72,38.24
9982-99152,Louisville,KY,US,-85.67,38.21
24257-233005,Louisville,KY,US,-85.56,38.29
2541-31920,Louisville,KY,US,-85.58,38.25
47242-256984,LOUISVILLE,KY,US,-85.74,38.19
10595-99741,Louisville,KY,US,-85.52,38.19
23154-217544,Louisville,KY,US,-85.51,38.29
76327-96267,Louisville,KY,US,-85.59,38.22
79346-74180,Louisville,KY,US,-85.52,38.25
7015-148590,Louisville,KY,US,-85.64,38.26
2663-230524,Louisville,KY,US,-85.63,38.28
11798-104406,Louisville,KY,US,-85.63,38.22
21137-208370,Louisville,KY,US,-85.76,38.26
47238-256766,LOUISVILLE,KY,US,-85.74,38.19
5116-144966,Middletown,KY,US,-85.52,38.24
4177-146407,Morehead,KY,US,-83.43,38.18
2447-19539,Newport,KY,US,-84.47,39.08
9076-143225,Newport,KY,US,-84.48,39.09
3935-143244,Newport,KY,US,-84.49,39.08
10638-101605,Nicholasville,KY,US,-84.55,37.94
27232-242180,Owensboro,KY,US,-87.07,37.76
76539-99841,Owensboro,KY,US,-87.12,37.72
48027-251466,Owensboro,KY,US,-87.07,37.76
9952-98988,Owensboro,KY,US,-87.11,37.75
11511-105234,Paducah,KY,US,-88.69,37.08
2464-226344,Prospect,KY,US,-85.62,38.34
79321-98575,Richmond,KY,US,-84.28,37.74
70384-141209,Richmond,KY,US,-84.3,37.74
10639-100766,Richmond,KY,US,-84.33,37.74
70374-135804,Shelbyville,KY,US,-85.2,38.22
27627-247806,Shepherdsville,KY,US,-85.71,37.99
47276-256047,Somerset,KY,US,-84.63,37.05
5106-144964,St Matthews,KY,US,-85.64,38.26
72994-80826,Union,KY,US,-84.68,38.93
73765-113245,Versailles,KY,US,-84.71,38.05
28175-249270,Versailles,KY,US,-84.71,38.05
70317-129167,Walton,KY,US,-84.62,38.89
79446-104520,Winchester,KY,US,-84.21,37.99
79441-101503,Alexandria,LA,US,-92.47,31.28
73111-21388,Alexandria,LA,US,-92.46,31.27
6331-10498,Baton Rouge,LA,US,-91.14,30.42
17000-193388,Baton Rouge,LA,US,-91.09,30.39
72654-48419,Baton Rouge,LA,US,-91.06,30.38
76439-96940,Baton Rouge,LA,US,-91.02,30.44
8763-94640,Baton Rouge,LA,US,-91.05,30.42
29618-252809,Baton Rouge,LA,US,-91.01,30.36
10201-235064,Baton Rouge,LA,US,-91.12,30.43
8321-9212,Baton Rouge,LA,US,-91.1,30.38
11629-105704,Baton Rouge,LA,US,-91.03,30.35
28360-249845,BATON ROUGE,LA,US,-91.1,30.38
9604-97206,Bossier City,LA,US,-93.7,32.53
76799-108309,Bossier City,LA,US,-93.71,32.56
11357-103956,Bossier City,LA,US,-93.71,32.56
22310-218126,Bossier City,LA,US,-93.71,32.55
13648-106205,Broussard,LA,US,-91.95,30.15
10032-95556,Covington,LA,US,-90.08,30.44
76144-79897,Covington,LA,US,-90.14,30.44
13619-107453,Denham Springs,LA,US,-90.96,30.46
11514-103952,Denham Springs,LA,US,-90.96,30.53
6119-124224,Ft. Polk,LA,US,-93.22,31.05
8987-95555,Gonzales,LA,US,-90.95,30.21
13713-107625,Gretna,LA,US,-90.03,29.89
19445-189267,Hammond,LA,US,-90.49,30.5
3046-105150,Hammond,LA,US,-90.47,30.51
3861-140189,Hammond,LA,US,-91.02,30.44
6304-1899,Harahan,LA,US,-90.19,29.96
6434-54479,Harvey,LA,US,-90.06,29.9
9298-95916,Houma,LA,US,-90.75,29.61
15777-157133,Kenner,LA,US,-90.25,30.02
13760-107636,Kenner,LA,US,-90.23,30.01
6418-9172,Kenner,LA,US,-90.26,30.02
72688-76609,Lafayette,LA,US,-92.05,30.16
8694-93854,Lafayette,LA,US,-92.08,30.19
11756-104706,Lafayette,LA,US,-92.08,30.18
14213-112325,Lafayette,LA,US,-92.05,30.16
76887-121768,Lafayette,LA,US,-91.99,30.26
14087-112304,Lafayette,LA,US,-92.01,30.19
24205-199565,Lake Charles,LA,US,-93.26,30.21
13620-108145,Lake Charles,LA,US,-93.22,30.18
27511-246891,Lake Charles,LA,US,-93.22,30.2
26925-246039,Lake Charles,LA,US,-93.23,30.2
2969-91742,Lake Charles,LA,US,-93.25,30.19
10830-102867,Mandeville,LA,US,-90.09,30.38
6318-7408,Mandeville,LA,US,-90.09,30.39
9563-95917,Marrero,LA,US,-90.1,29.88
28209-249862,Metairie,LA,US,-90.16,30
11875-105707,Metairie,LA,US,-90.18,30
28145-250210,Metairie,LA,US,-90.16,30.01
17959-186644,Metairie,LA,US,-90.16,30.01
47976-142664,Metairie,LA,US,-90.18,30
6303-193386,Metarie,LA,US,-90.13,30
13806-108470,Monroe,LA,US,-92.12,32.53
75389-104845,Monroe,LA,US,-92.07,32.53
13737-108146,New Iberia,LA,US,-91.82,29.98
6285-1709,New Orleans,LA,US,-90.13,29.94
75187-86540,New Orleans,LA,US,-90.06,29.94
22647-212964,New Orleans,LA,US,-90.12,29.93
18830-191525,New Orleans,LA,US,-90.07,29.95
11725-105706,New Orleans,LA,US,-90.11,30
27890-247967,New Orleans,LA,US,-90.07,29.95
75209-87726,New Orleans,LA,US,-90.07,29.95
75949-10687,New Orleans,LA,US,-90.07,29.95
75644-78743,New Orleans,LA,US,-90.06,29.94
6298-1753,New Orleans,LA,US,-90.07,29.95
72117-3469,New Orleans,LA,US,-90.07,29.95
6314-6908,New Orleans,LA,US,-90.08,29.93
16183-100139,New Orleans,LA,US,-90.08,29.95
13253-106320,River Ridge,LA,US,-90.21,29.95
10375-99782,Ruston,LA,US,-92.65,32.54
78073-106971,Shreveport,LA,US,-93.66,32.51
18029-182674,Shreveport,LA,US,-93.72,32.45
47251-251624,Shreveport,LA,US,-93.73,32.39
13854-108469,Shreveport,LA,US,-93.76,32.4
11513-104301,Shreveport,LA,US,-93.75,32.46
72637-32280,Shreveport,LA,US,-93.72,32.44
10271-99778,Shreveport,LA,US,-93.72,32.44
10961-102868,Slidell,LA,US,-89.75,30.28
8986-95553,Slidell,LA,US,-89.83,30.31
22719-221004,Slidell,LA,US,-89.76,30.27
6395-231544,Slidell,LA,US,-89.78,30.28
21867-108015,Sulphur,LA,US,-93.36,30.23
10596-101381,Thibodaux,LA,US,-90.82,29.81
76680-97544,Abington,MA,US,-70.93,42.11
7835-68480,Acton,MA,US,-71.45,42.47
7251-545,Amherst,MA,US,-72.52,42.38
885-1789,Andover,MA,US,-71.14,42.66
7205-1788,Arlington,MA,US,-71.15,42.41
7364-1204,Arlington,MA,US,-71.19,42.43
29457-253887,Athol,MA,US,-72.19,42.58
7741-16494,Auburn,MA,US,-71.84,42.2
10598-101683,Bedford,MA,US,-71.27,42.49
871-1787,Belmont,MA,US,-71.18,42.4
24092-234969,Belmont,MA,US,-71.19,42.39
7538-13809,Belmont,MA,US,-71.18,42.38
7450-2905,Beverly,MA,US,-70.88,42.59
11848-105625,Beverly,MA,US,-70.89,42.56
8650-20641,Billerica,MA,US,-71.29,42.58
22253-218826,Boston,MA,US,-71.13,42.35
7544-27387,Boston,MA,US,-71.08,42.35
11726-105182,Boston,MA,US,-71.1,42.34
7201-540,Boston,MA,US,-71.05,42.35
7224-541,Boston,MA,US,-71.11,42.34
7804-58220,Boston,MA,US,-71.1,42.34
75649-83064,Boston,MA,US,-71.02,42.36
75534-56699,Boston,MA,US,-71.02,42.38
23738-232104,Boston,MA,US,-71.05,42.35
870-1784,Boston,MA,US,-71.08,42.35
7551-12652,Boston,MA,US,-71.07,42.34
7564-15894,Boston,MA,US,-71.06,42.35
75363-99541,Boston,MA,US,-71.09,42.34
28613-249907,Boston,MA,US,-71.08,42.35
822-1781,Boston,MA,US,-71.08,42.35
76139-93247,Boston,MA,US,-71.06,42.33
72163-8831,Boston,MA,US,-71.08,42.35
75808-98096,Boston,MA,US,-71.02,42.36
801-1782,Boston,MA,US,-71.07,42.36
72107-5606,Boston,MA,US,-71.1,42.35
22095-156765,Boston,MA,US,-71.06,42.35
72111-5607,Boston,MA,US,-71.11,42.35
7550-8914,Boston,MA,US,-71.05,42.36
7805-48459,Boston,MA,US,-71.05,42.36
75912-99740,Boston,MA,US,-71.04,42.35
75840-100372,Boston,MA,US,-71.02,42.37
872-1783,Boston,MA,US,-71.09,42.35
75650-83063,Boston,MA,US,-71.02,42.37
862-1932,Boston,MA,US,-71.06,42.36
24983-239423,Boston,MA,US,-71.05,42.36
7268-833,Boston,MA,US,-71.06,42.36
864-1786,Boston,MA,US,-71.07,42.36
7234-709,Boston,MA,US,-71.09,42.35
75637-84387,Boston,MA,US,-71.05,42.36
869-1785,Boston,MA,US,-71.06,42.36
19315-200564,Boston,MA,US,-71.1,42.34
24097-234964,Boston,MA,US,-71.1,42.34
7652-15173,Boston,MA,US,-71.08,42.35
18666-188204,Boston,MA,US,-71.05,42.36
78025-103254,Boston,MA,US,-71.06,42.35
17551-176284,Boston,MA,US,-71.09,42.35
49088-266966,Boston,MA,US,-71.08,42.35
875-1777,Boston,MA,US,-71.06,42.36
70015-115685,Boston,MA,US,-71.1,42.35
7531-11037,Boston,MA,US,-71.06,42.36
22802-199167,Boston,MA,US,-71.11,42.34
22566-214645,Boston,MA,US,-71.05,42.35
26288-244248,Boston,MA,US,-71.05,42.35
883-1775,Boston,MA,US,-71.06,42.36
29072-251350,Boston,MA,US,-71.03,42.36
857-1779,Boston,MA,US,-71.07,42.36
2767-90300,Boston,MA,US,-71.09,42.34
9463-96686,Boston,MA,US,-71.06,42.36
10599-100736,Boston,MA,US,-71.06,42.35
75830-98680,Boston,MA,US,-71.04,42.35
75265-96827,Boston,MA,US,-71.04,42.35
807-194265,Boston,MA,US,-71.07,42.35
830-1760,Boston,MA,US,-71.07,42.35
7535-11881,Boston,MA,US,-71.06,42.36
7377-1648,Boston,MA,US,-71.06,42.35
14474-113249,Bourne,MA,US,-70.59,41.75
17923-180344,Braintree,MA,US,-71.03,42.22
9052-151024,Braintree,MA,US,-71.02,42.22
28356-249809,BRAINTREE,MA,US,-71.02,42.22
22816-223204,Braintree,MA,US,-71.02,42.22
7823-78561,Brighton,MA,US,-71.16,42.35
7686-30016,Brighton,MA,US,-71.15,42.36
16439-160205,Brighton,MA,US,-71.15,42.34
7712-58519,Brockton,MA,US,-71.07,42.06
29221-253032,Brockton,MA,US,-71.05,42.09
824-1794,Brookline,MA,US,-71.13,42.35
7336-1207,Brookline,MA,US,-71.14,42.34
7481-6506,Brookline,MA,US,-71.12,42.33
867-1793,Brookline,MA,US,-71.12,42.34
7702-37759,Brookline,MA,US,-71.11,42.35
21214-200073,Burlington,MA,US,-71.23,42.49
28587-249793,BURLINGTON,MA,US,-71.22,42.48
19385-198364,Burlington,MA,US,-71.19,42.48
7279-748,Burlington,MA,US,-71.21,42.49
7102-153944,Cambridge,MA,US,-71.12,42.37
7436-1835,Cambridge,MA,US,-71.08,42.37
7241-641,Cambridge,MA,US,-71.12,42.37
861-1795,Cambridge,MA,US,-71.12,42.37
11684-105257,Cambridge,MA,US,-71.12,42.36
7338-543,Cambridge,MA,US,-71.1,42.37
28232-250138,Cambridge,MA,US,-71.08,42.37
810-1796,Cambridge,MA,US,-71.11,42.37
8873-95110,Cambridge,MA,US,-71.14,42.39
24098-234966,Cambridge,MA,US,-71.15,42.38
8742-93728,Cambridge,MA,US,-71.09,42.36
827-1797,Cambridge,MA,US,-71.12,42.38
72208-20079,Cambridge,MA,US,-71.09,42.36
7639-10915,Canton,MA,US,-71.15,42.14
7658-37800,Chelmsford,MA,US,-71.36,42.62
17019-173004,Chelsea,MA,US,-71.04,42.39
24100-234968,Chestnut Hill,MA,US,-71.17,42.32
29474-246890,Chestnut Hill,MA,US,-71.18,42.32
811-198265,Chestnut Hill,MA,US,-71.18,42.32
8808-95182,Chicopee,MA,US,-72.58,42.17
7885-85121,Cohasset,MA,US,-70.8,42.22
